4913	4096
1057	1058	1075	1074	1346	1347	1364	1363
1058	1059	1076	1075	1347	1348	1365	1364
1059	1060	1077	1076	1348	1349	1366	1365
1060	1061	1078	1077	1349	1350	1367	1366
1061	1062	1079	1078	1350	1351	1368	1367
1062	1063	1080	1079	1351	1352	1369	1368
1063	1064	1081	1080	1352	1353	1370	1369
1064	1065	1082	1081	1353	1354	1371	1370
1065	1066	1083	1082	1354	1355	1372	1371
1066	1067	1084	1083	1355	1356	1373	1372
1067	1068	1085	1084	1356	1357	1374	1373
1068	1069	1086	1085	1357	1358	1375	1374
1069	1070	1087	1086	1358	1359	1376	1375
1071	1072	1089	1088	1360	1361	1378	1377
1072	1073	1090	1089	1361	1362	1379	1378
1073	1074	1091	1090	1362	1363	1380	1379
1074	1075	1092	1091	1363	1364	1381	1380
1075	1076	1093	1092	1364	1365	1382	1381
1076	1077	1094	1093	1365	1366	1383	1382
1077	1078	1095	1094	1366	1367	1384	1383
1078	1079	1096	1095	1367	1368	1385	1384
1079	1080	1097	1096	1368	1369	1386	1385
1080	1081	1098	1097	1369	1370	1387	1386
1081	1082	1099	1098	1370	1371	1388	1387
1082	1083	1100	1099	1371	1372	1389	1388
1083	1084	1101	1100	1372	1373	1390	1389
1084	1085	1102	1101	1373	1374	1391	1390
1085	1086	1103	1102	1374	1375	1392	1391
1086	1087	1104	1103	1375	1376	1393	1392
1088	1089	1106	1105	1377	1378	1395	1394
1089	1090	1107	1106	1378	1379	1396	1395
1090	1091	1108	1107	1379	1380	1397	1396
1091	1092	1109	1108	1380	1381	1398	1397
1092	1093	1110	1109	1381	1382	1399	1398
1093	1094	1111	1110	1382	1383	1400	1399
1094	1095	1112	1111	1383	1384	1401	1400
1095	1096	1113	1112	1384	1385	1402	1401
1096	1097	1114	1113	1385	1386	1403	1402
1097	1098	1115	1114	1386	1387	1404	1403
1098	1099	1116	1115	1387	1388	1405	1404
1099	1100	1117	1116	1388	1389	1406	1405
1100	1101	1118	1117	1389	1390	1407	1406
1101	1102	1119	1118	1390	1391	1408	1407
1102	1103	1120	1119	1391	1392	1409	1408
1103	1104	1121	1120	1392	1393	1410	1409
1105	1106	1123	1122	1394	1395	1412	1411
1106	1107	1124	1123	1395	1396	1413	1412
1107	1108	1125	1124	1396	1397	1414	1413
1108	1109	1126	1125	1397	1398	1415	1414
1109	1110	1127	1126	1398	1399	1416	1415
1110	1111	1128	1127	1399	1400	1417	1416
1111	1112	1129	1128	1400	1401	1418	1417
1112	1113	1130	1129	1401	1402	1419	1418
1113	1114	1131	1130	1402	1403	1420	1419
1114	1115	1132	1131	1403	1404	1421	1420
1115	1116	1133	1132	1404	1405	1422	1421
1116	1117	1134	1133	1405	1406	1423	1422
1117	1118	1135	1134	1406	1407	1424	1423
1118	1119	1136	1135	1407	1408	1425	1424
1119	1120	1137	1136	1408	1409	1426	1425
1120	1121	1138	1137	1409	1410	1427	1426
1122	1123	1140	1139	1411	1412	1429	1428
1123	1124	1141	1140	1412	1413	1430	1429
1124	1125	1142	1141	1413	1414	1431	1430
1125	1126	1143	1142	1414	1415	1432	1431
1126	1127	1144	1143	1415	1416	1433	1432
1127	1128	1145	1144	1416	1417	1434	1433
1128	1129	1146	1145	1417	1418	1435	1434
1129	1130	1147	1146	1418	1419	1436	1435
1130	1131	1148	1147	1419	1420	1437	1436
1131	1132	1149	1148	1420	1421	1438	1437
1132	1133	1150	1149	1421	1422	1439	1438
1133	1134	1151	1150	1422	1423	1440	1439
1134	1135	1152	1151	1423	1424	1441	1440
1135	1136	1153	1152	1424	1425	1442	1441
1136	1137	1154	1153	1425	1426	1443	1442
1137	1138	1155	1154	1426	1427	1444	1443
1156	1157	1174	1173	1445	1446	1463	1462
1157	1158	1175	1174	1446	1447	1464	1463
1158	1159	1176	1175	1447	1448	1465	1464
1159	1160	1177	1176	1448	1449	1466	1465
1160	1161	1178	1177	1449	1450	1467	1466
1161	1162	1179	1178	1450	1451	1468	1467
1162	1163	1180	1179	1451	1452	1469	1468
1163	1164	1181	1180	1452	1453	1470	1469
1164	1165	1182	1181	1453	1454	1471	1470
1165	1166	1183	1182	1454	1455	1472	1471
1166	1167	1184	1183	1455	1456	1473	1472
1167	1168	1185	1184	1456	1457	1474	1473
1168	1169	1186	1185	1457	1458	1475	1474
1169	1170	1187	1186	1458	1459	1476	1475
1170	1171	1188	1187	1459	1460	1477	1476
1171	1172	1189	1188	1460	1461	1478	1477
1173	1174	1191	1190	1462	1463	1480	1479
1174	1175	1192	1191	1463	1464	1481	1480
1175	1176	1193	1192	1464	1465	1482	1481
1176	1177	1194	1193	1465	1466	1483	1482
1177	1178	1195	1194	1466	1467	1484	1483
1178	1179	1196	1195	1467	1468	1485	1484
1179	1180	1197	1196	1468	1469	1486	1485
1180	1181	1198	1197	1469	1470	1487	1486
1181	1182	1199	1198	1470	1471	1488	1487
1182	1183	1200	1199	1471	1472	1489	1488
1183	1184	1201	1200	1472	1473	1490	1489
1184	1185	1202	1201	1473	1474	1491	1490
1185	1186	1203	1202	1474	1475	1492	1491
1186	1187	1204	1203	1475	1476	1493	1492
1187	1188	1205	1204	1476	1477	1494	1493
1188	1189	1206	1205	1477	1478	1495	1494
1190	1191	1208	1207	1479	1480	1497	1496
1191	1192	1209	1208	1480	1481	1498	1497
1192	1193	1210	1209	1481	1482	1499	1498
1193	1194	1211	1210	1482	1483	1500	1499
1194	1195	1212	1211	1483	1484	1501	1500
1195	1196	1213	1212	1484	1485	1502	1501
1196	1197	1214	1213	1485	1486	1503	1502
1197	1198	1215	1214	1486	1487	1504	1503
1198	1199	1216	1215	1487	1488	1505	1504
1199	1200	1217	1216	1488	1489	1506	1505
1200	1201	1218	1217	1489	1490	1507	1506
1201	1202	1219	1218	1490	1491	1508	1507
1202	1203	1220	1219	1491	1492	1509	1508
1203	1204	1221	1220	1492	1493	1510	1509
1204	1205	1222	1221	1493	1494	1511	1510
1205	1206	1223	1222	1494	1495	1512	1511
1207	1208	1225	1224	1496	1497	1514	1513
1208	1209	1226	1225	1497	1498	1515	1514
1209	1210	1227	1226	1498	1499	1516	1515
1210	1211	1228	1227	1499	1500	1517	1516
1211	1212	1229	1228	1500	1501	1518	1517
1212	1213	1230	1229	1501	1502	1519	1518
1213	1214	1231	1230	1502	1503	1520	1519
1214	1215	1232	1231	1503	1504	1521	1520
1215	1216	1233	1232	1504	1505	1522	1521
1216	1217	1234	1233	1505	1506	1523	1522
1217	1218	1235	1234	1506	1507	1524	1523
1218	1219	1236	1235	1507	1508	1525	1524
1219	1220	1237	1236	1508	1509	1526	1525
1220	1221	1238	1237	1509	1510	1527	1526
1221	1222	1239	1238	1510	1511	1528	1527
1222	1223	1240	1239	1511	1512	1529	1528
1224	1225	1242	1241	1513	1514	1531	1530
1225	1226	1243	1242	1514	1515	1532	1531
1226	1227	1244	1243	1515	1516	1533	1532
1227	1228	1245	1244	1516	1517	1534	1533
1228	1229	1246	1245	1517	1518	1535	1534
1229	1230	1247	1246	1518	1519	1536	1535
1230	1231	1248	1247	1519	1520	1537	1536
1231	1232	1249	1248	1520	1521	1538	1537
1232	1233	1250	1249	1521	1522	1539	1538
1233	1234	1251	1250	1522	1523	1540	1539
1234	1235	1252	1251	1523	1524	1541	1540
1235	1236	1253	1252	1524	1525	1542	1541
1236	1237	1254	1253	1525	1526	1543	1542
1237	1238	1255	1254	1526	1527	1544	1543
1238	1239	1256	1255	1527	1528	1545	1544
1239	1240	1257	1256	1528	1529	1546	1545
1241	1242	1259	1258	1530	1531	1548	1547
1242	1243	1260	1259	1531	1532	1549	1548
1243	1244	1261	1260	1532	1533	1550	1549
1244	1245	1262	1261	1533	1534	1551	1550
1245	1246	1263	1262	1534	1535	1552	1551
1246	1247	1264	1263	1535	1536	1553	1552
1247	1248	1265	1264	1536	1537	1554	1553
1248	1249	1266	1265	1537	1538	1555	1554
1249	1250	1267	1266	1538	1539	1556	1555
1250	1251	1268	1267	1539	1540	1557	1556
1251	1252	1269	1268	1540	1541	1558	1557
1252	1253	1270	1269	1541	1542	1559	1558
1253	1254	1271	1270	1542	1543	1560	1559
1254	1255	1272	1271	1543	1544	1561	1560
1255	1256	1273	1272	1544	1545	1562	1561
1256	1257	1274	1273	1545	1546	1563	1562
1258	1259	1276	1275	1547	1548	1565	1564
1259	1260	1277	1276	1548	1549	1566	1565
1260	1261	1278	1277	1549	1550	1567	1566
1261	1262	1279	1278	1550	1551	1568	1567
1262	1263	1280	1279	1551	1552	1569	1568
1263	1264	1281	1280	1552	1553	1570	1569
1264	1265	1282	1281	1553	1554	1571	1570
1265	1266	1283	1282	1554	1555	1572	1571
1266	1267	1284	1283	1555	1556	1573	1572
1267	1268	1285	1284	1556	1557	1574	1573
1268	1269	1286	1285	1557	1558	1575	1574
1269	1270	1287	1286	1558	1559	1576	1575
1270	1271	1288	1287	1559	1560	1577	1576
1271	1272	1289	1288	1560	1561	1578	1577
1272	1273	1290	1289	1561	1562	1579	1578
1273	1274	1291	1290	1562	1563	1580	1579
1275	1276	1293	1292	1564	1565	1582	1581
1276	1277	1294	1293	1565	1566	1583	1582
1277	1278	1295	1294	1566	1567	1584	1583
1278	1279	1296	1295	1567	1568	1585	1584
1279	1280	1297	1296	1568	1569	1586	1585
1280	1281	1298	1297	1569	1570	1587	1586
1281	1282	1299	1298	1570	1571	1588	1587
1282	1283	1300	1299	1571	1572	1589	1588
1283	1284	1301	1300	1572	1573	1590	1589
1284	1285	1302	1301	1573	1574	1591	1590
1285	1286	1303	1302	1574	1575	1592	1591
1286	1287	1304	1303	1575	1576	1593	1592
1287	1288	1305	1304	1576	1577	1594	1593
1288	1289	1306	1305	1577	1578	1595	1594
1289	1290	1307	1306	1578	1579	1596	1595
1290	1291	1308	1307	1579	1580	1597	1596
1292	1293	1310	1309	1581	1582	1599	1598
1293	1294	1311	1310	1582	1583	1600	1599
1294	1295	1312	1311	1583	1584	1601	1600
1295	1296	1313	1312	1584	1585	1602	1601
1296	1297	1314	1313	1585	1586	1603	1602
1297	1298	1315	1314	1586	1587	1604	1603
1298	1299	1316	1315	1587	1588	1605	1604
1299	1300	1317	1316	1588	1589	1606	1605
1300	1301	1318	1317	1589	1590	1607	1606
1301	1302	1319	1318	1590	1591	1608	1607
1302	1303	1320	1319	1591	1592	1609	1608
1303	1304	1321	1320	1592	1593	1610	1609
1304	1305	1322	1321	1593	1594	1611	1610
1305	1306	1323	1322	1594	1595	1612	1611
1306	1307	1324	1323	1595	1596	1613	1612
1307	1308	1325	1324	1596	1597	1614	1613
1309	1310	1327	1326	1598	1599	1616	1615
1310	1311	1328	1327	1599	1600	1617	1616
1311	1312	1329	1328	1600	1601	1618	1617
1312	1313	1330	1329	1601	1602	1619	1618
1313	1314	1331	1330	1602	1603	1620	1619
1314	1315	1332	1331	1603	1604	1621	1620
1315	1316	1333	1332	1604	1605	1622	1621
1316	1317	1334	1333	1605	1606	1623	1622
1317	1318	1335	1334	1606	1607	1624	1623
1318	1319	1336	1335	1607	1608	1625	1624
1319	1320	1337	1336	1608	1609	1626	1625
1320	1321	1338	1337	1609	1610	1627	1626
1321	1322	1339	1338	1610	1611	1628	1627
1322	1323	1340	1339	1611	1612	1629	1628
1323	1324	1341	1340	1612	1613	1630	1629
1324	1325	1342	1341	1613	1614	1631	1630
1326	1327	1344	1343	1615	1616	1633	1632
1327	1328	1345	1344	1616	1617	1634	1633
1328	1329	1346	1345	1617	1618	1635	1634
1329	1330	1347	1346	1618	1619	1636	1635
1330	1331	1348	1347	1619	1620	1637	1636
1331	1332	1349	1348	1620	1621	1638	1637
1332	1333	1350	1349	1621	1622	1639	1638
1333	1334	1351	1350	1622	1623	1640	1639
1334	1335	1352	1351	1623	1624	1641	1640
1335	1336	1353	1352	1624	1625	1642	1641
1336	1337	1354	1353	1625	1626	1643	1642
1337	1338	1355	1354	1626	1627	1644	1643
1338	1339	1356	1355	1627	1628	1645	1644
1339	1340	1357	1356	1628	1629	1646	1645
1340	1341	1358	1357	1629	1630	1647	1646
1341	1342	1359	1358	1630	1631	1648	1647
1343	1344	1361	1360	1632	1633	1650	1649
1344	1345	1362	1361	1633	1634	1651	1650
1345	1346	1363	1362	1634	1635	1652	1651
1346	1347	1364	1363	1635	1636	1653	1652
1347	1348	1365	1364	1636	1637	1654	1653
1348	1349	1366	1365	1637	1638	1655	1654
1349	1350	1367	1366	1638	1639	1656	1655
1350	1351	1368	1367	1639	1640	1657	1656
1351	1352	1369	1368	1640	1641	1658	1657
1352	1353	1370	1369	1641	1642	1659	1658
1353	1354	1371	1370	1642	1643	1660	1659
1354	1355	1372	1371	1643	1644	1661	1660
1355	1356	1373	1372	1644	1645	1662	1661
1356	1357	1374	1373	1645	1646	1663	1662
1357	1358	1375	1374	1646	1647	1664	1663
1358	1359	1376	1375	1647	1648	1665	1664
1360	1361	1378	1377	1649	1650	1667	1666
1361	1362	1379	1378	1650	1651	1668	1667
1362	1363	1380	1379	1651	1652	1669	1668
1363	1364	1381	1380	1652	1653	1670	1669
1364	1365	1382	1381	1653	1654	1671	1670
1365	1366	1383	1382	1654	1655	1672	1671
1366	1367	1384	1383	1655	1656	1673	1672
1367	1368	1385	1384	1656	1657	1674	1673
1368	1369	1386	1385	1657	1658	1675	1674
1369	1370	1387	1386	1658	1659	1676	1675
1370	1371	1388	1387	1659	1660	1677	1676
1371	1372	1389	1388	1660	1661	1678	1677
1372	1373	1390	1389	1661	1662	1679	1678
1373	1374	1391	1390	1662	1663	1680	1679
1374	1375	1392	1391	1663	1664	1681	1680
1375	1376	1393	1392	1664	1665	1682	1681
1377	1378	1395	1394	1666	1667	1684	1683
1378	1379	1396	1395	1667	1668	1685	1684
1379	1380	1397	1396	1668	1669	1686	1685
1380	1381	1398	1397	1669	1670	1687	1686
1381	1382	1399	1398	1670	1671	1688	1687
1382	1383	1400	1399	1671	1672	1689	1688
1383	1384	1401	1400	1672	1673	1690	1689
1384	1385	1402	1401	1673	1674	1691	1690
1385	1386	1403	1402	1674	1675	1692	1691
1386	1387	1404	1403	1675	1676	1693	1692
1387	1388	1405	1404	1676	1677	1694	1693
1388	1389	1406	1405	1677	1678	1695	1694
1389	1390	1407	1406	1678	1679	1696	1695
1390	1391	1408	1407	1679	1680	1697	1696
1391	1392	1409	1408	1680	1681	1698	1697
1392	1393	1410	1409	1681	1682	1699	1698
1394	1395	1412	1411	1683	1684	1701	1700
1395	1396	1413	1412	1684	1685	1702	1701
1396	1397	1414	1413	1685	1686	1703	1702
1397	1398	1415	1414	1686	1687	1704	1703
1398	1399	1416	1415	1687	1688	1705	1704
1399	1400	1417	1416	1688	1689	1706	1705
1400	1401	1418	1417	1689	1690	1707	1706
1401	1402	1419	1418	1690	1691	1708	1707
1402	1403	1420	1419	1691	1692	1709	1708
1403	1404	1421	1420	1692	1693	1710	1709
1404	1405	1422	1421	1693	1694	1711	1710
1405	1406	1423	1422	1694	1695	1712	1711
1406	1407	1424	1423	1695	1696	1713	1712
1407	1408	1425	1424	1696	1697	1714	1713
1408	1409	1426	1425	1697	1698	1715	1714
1409	1410	1427	1426	1698	1699	1716	1715
1411	1412	1429	1428	1700	1701	1718	1717
1412	1413	1430	1429	1701	1702	1719	1718
1413	1414	1431	1430	1702	1703	1720	1719
1414	1415	1432	1431	1703	1704	1721	1720
1415	1416	1433	1432	1704	1705	1722	1721
1416	1417	1434	1433	1705	1706	1723	1722
1417	1418	1435	1434	1706	1707	1724	1723
1418	1419	1436	1435	1707	1708	1725	1724
1419	1420	1437	1436	1708	1709	1726	1725
1420	1421	1438	1437	1709	1710	1727	1726
1421	1422	1439	1438	1710	1711	1728	1727
1422	1423	1440	1439	1711	1712	1729	1728
1423	1424	1441	1440	1712	1713	1730	1729
1424	1425	1442	1441	1713	1714	1731	1730
1425	1426	1443	1442	1714	1715	1732	1731
1426	1427	1444	1443	1715	1716	1733	1732
1445	1446	1463	1462	1734	1735	1752	1751
1446	1447	1464	1463	1735	1736	1753	1752
1447	1448	1465	1464	1736	1737	1754	1753
1448	1449	1466	1465	1737	1738	1755	1754
1449	1450	1467	1466	1738	1739	1756	1755
1450	1451	1468	1467	1739	1740	1757	1756
1451	1452	1469	1468	1740	1741	1758	1757
1452	1453	1470	1469	1741	1742	1759	1758
1453	1454	1471	1470	1742	1743	1760	1759
1454	1455	1472	1471	1743	1744	1761	1760
1455	1456	1473	1472	1744	1745	1762	1761
1456	1457	1474	1473	1745	1746	1763	1762
1457	1458	1475	1474	1746	1747	1764	1763
1458	1459	1476	1475	1747	1748	1765	1764
1459	1460	1477	1476	1748	1749	1766	1765
1460	1461	1478	1477	1749	1750	1767	1766
1462	1463	1480	1479	1751	1752	1769	1768
1463	1464	1481	1480	1752	1753	1770	1769
1464	1465	1482	1481	1753	1754	1771	1770
1465	1466	1483	1482	1754	1755	1772	1771
1466	1467	1484	1483	1755	1756	1773	1772
1467	1468	1485	1484	1756	1757	1774	1773
1468	1469	1486	1485	1757	1758	1775	1774
1469	1470	1487	1486	1758	1759	1776	1775
1470	1471	1488	1487	1759	1760	1777	1776
1471	1472	1489	1488	1760	1761	1778	1777
1472	1473	1490	1489	1761	1762	1779	1778
1473	1474	1491	1490	1762	1763	1780	1779
1474	1475	1492	1491	1763	1764	1781	1780
1475	1476	1493	1492	1764	1765	1782	1781
1476	1477	1494	1493	1765	1766	1783	1782
1477	1478	1495	1494	1766	1767	1784	1783
1479	1480	1497	1496	1768	1769	1786	1785
1480	1481	1498	1497	1769	1770	1787	1786
1481	1482	1499	1498	1770	1771	1788	1787
1482	1483	1500	1499	1771	1772	1789	1788
1483	1484	1501	1500	1772	1773	1790	1789
1484	1485	1502	1501	1773	1774	1791	1790
1485	1486	1503	1502	1774	1775	1792	1791
1486	1487	1504	1503	1775	1776	1793	1792
1487	1488	1505	1504	1776	1777	1794	1793
1488	1489	1506	1505	1777	1778	1795	1794
1489	1490	1507	1506	1778	1779	1796	1795
1490	1491	1508	1507	1779	1780	1797	1796
1491	1492	1509	1508	1780	1781	1798	1797
1492	1493	1510	1509	1781	1782	1799	1798
1493	1494	1511	1510	1782	1783	1800	1799
1494	1495	1512	1511	1783	1784	1801	1800
1496	1497	1514	1513	1785	1786	1803	1802
1497	1498	1515	1514	1786	1787	1804	1803
1498	1499	1516	1515	1787	1788	1805	1804
1499	1500	1517	1516	1788	1789	1806	1805
1500	1501	1518	1517	1789	1790	1807	1806
1501	1502	1519	1518	1790	1791	1808	1807
1502	1503	1520	1519	1791	1792	1809	1808
1503	1504	1521	1520	1792	1793	1810	1809
1504	1505	1522	1521	1793	1794	1811	1810
1505	1506	1523	1522	1794	1795	1812	1811
1506	1507	1524	1523	1795	1796	1813	1812
1507	1508	1525	1524	1796	1797	1814	1813
1508	1509	1526	1525	1797	1798	1815	1814
1509	1510	1527	1526	1798	1799	1816	1815
1510	1511	1528	1527	1799	1800	1817	1816
1511	1512	1529	1528	1800	1801	1818	1817
1513	1514	1531	1530	1802	1803	1820	1819
1514	1515	1532	1531	1803	1804	1821	1820
1515	1516	1533	1532	1804	1805	1822	1821
1516	1517	1534	1533	1805	1806	1823	1822
1517	1518	1535	1534	1806	1807	1824	1823
1518	1519	1536	1535	1807	1808	1825	1824
1519	1520	1537	1536	1808	1809	1826	1825
1520	1521	1538	1537	1809	1810	1827	1826
1521	1522	1539	1538	1810	1811	1828	1827
1522	1523	1540	1539	1811	1812	1829	1828
1523	1524	1541	1540	1812	1813	1830	1829
1524	1525	1542	1541	1813	1814	1831	1830
1525	1526	1543	1542	1814	1815	1832	1831
1526	1527	1544	1543	1815	1816	1833	1832
1527	1528	1545	1544	1816	1817	1834	1833
1528	1529	1546	1545	1817	1818	1835	1834
1530	1531	1548	1547	1819	1820	1837	1836
1531	1532	1549	1548	1820	1821	1838	1837
1532	1533	1550	1549	1821	1822	1839	1838
1533	1534	1551	1550	1822	1823	1840	1839
1534	1535	1552	1551	1823	1824	1841	1840
1535	1536	1553	1552	1824	1825	1842	1841
1536	1537	1554	1553	1825	1826	1843	1842
1537	1538	1555	1554	1826	1827	1844	1843
1538	1539	1556	1555	1827	1828	1845	1844
1539	1540	1557	1556	1828	1829	1846	1845
1540	1541	1558	1557	1829	1830	1847	1846
1541	1542	1559	1558	1830	1831	1848	1847
1542	1543	1560	1559	1831	1832	1849	1848
1543	1544	1561	1560	1832	1833	1850	1849
1544	1545	1562	1561	1833	1834	1851	1850
1545	1546	1563	1562	1834	1835	1852	1851
1547	1548	1565	1564	1836	1837	1854	1853
1548	1549	1566	1565	1837	1838	1855	1854
1549	1550	1567	1566	1838	1839	1856	1855
1550	1551	1568	1567	1839	1840	1857	1856
1551	1552	1569	1568	1840	1841	1858	1857
1552	1553	1570	1569	1841	1842	1859	1858
1553	1554	1571	1570	1842	1843	1860	1859
1554	1555	1572	1571	1843	1844	1861	1860
1555	1556	1573	1572	1844	1845	1862	1861
1556	1557	1574	1573	1845	1846	1863	1862
1557	1558	1575	1574	1846	1847	1864	1863
1558	1559	1576	1575	1847	1848	1865	1864
1559	1560	1577	1576	1848	1849	1866	1865
1560	1561	1578	1577	1849	1850	1867	1866
1561	1562	1579	1578	1850	1851	1868	1867
1562	1563	1580	1579	1851	1852	1869	1868
1564	1565	1582	1581	1853	1854	1871	1870
1565	1566	1583	1582	1854	1855	1872	1871
1566	1567	1584	1583	1855	1856	1873	1872
1567	1568	1585	1584	1856	1857	1874	1873
1568	1569	1586	1585	1857	1858	1875	1874
1569	1570	1587	1586	1858	1859	1876	1875
1570	1571	1588	1587	1859	1860	1877	1876
1571	1572	1589	1588	1860	1861	1878	1877
1572	1573	1590	1589	1861	1862	1879	1878
1573	1574	1591	1590	1862	1863	1880	1879
1574	1575	1592	1591	1863	1864	1881	1880
1575	1576	1593	1592	1864	1865	1882	1881
1576	1577	1594	1593	1865	1866	1883	1882
1577	1578	1595	1594	1866	1867	1884	1883
1578	1579	1596	1595	1867	1868	1885	1884
1579	1580	1597	1596	1868	1869	1886	1885
1581	1582	1599	1598	1870	1871	1888	1887
1582	1583	1600	1599	1871	1872	1889	1888
1583	1584	1601	1600	1872	1873	1890	1889
1584	1585	1602	1601	1873	1874	1891	1890
1585	1586	1603	1602	1874	1875	1892	1891
1586	1587	1604	1603	1875	1876	1893	1892
1587	1588	1605	1604	1876	1877	1894	1893
1588	1589	1606	1605	1877	1878	1895	1894
1589	1590	1607	1606	1878	1879	1896	1895
1590	1591	1608	1607	1879	1880	1897	1896
1591	1592	1609	1608	1880	1881	1898	1897
1592	1593	1610	1609	1881	1882	1899	1898
1593	1594	1611	1610	1882	1883	1900	1899
1594	1595	1612	1611	1883	1884	1901	1900
1595	1596	1613	1612	1884	1885	1902	1901
1596	1597	1614	1613	1885	1886	1903	1902
1598	1599	1616	1615	1887	1888	1905	1904
1599	1600	1617	1616	1888	1889	1906	1905
1600	1601	1618	1617	1889	1890	1907	1906
1601	1602	1619	1618	1890	1891	1908	1907
1602	1603	1620	1619	1891	1892	1909	1908
1603	1604	1621	1620	1892	1893	1910	1909
1604	1605	1622	1621	1893	1894	1911	1910
1605	1606	1623	1622	1894	1895	1912	1911
1606	1607	1624	1623	1895	1896	1913	1912
1607	1608	1625	1624	1896	1897	1914	1913
1608	1609	1626	1625	1897	1898	1915	1914
1609	1610	1627	1626	1898	1899	1916	1915
1610	1611	1628	1627	1899	1900	1917	1916
1611	1612	1629	1628	1900	1901	1918	1917
1612	1613	1630	1629	1901	1902	1919	1918
1613	1614	1631	1630	1902	1903	1920	1919
1615	1616	1633	1632	1904	1905	1922	1921
1616	1617	1634	1633	1905	1906	1923	1922
1617	1618	1635	1634	1906	1907	1924	1923
1618	1619	1636	1635	1907	1908	1925	1924
1619	1620	1637	1636	1908	1909	1926	1925
1620	1621	1638	1637	1909	1910	1927	1926
1621	1622	1639	1638	1910	1911	1928	1927
1622	1623	1640	1639	1911	1912	1929	1928
1623	1624	1641	1640	1912	1913	1930	1929
1624	1625	1642	1641	1913	1914	1931	1930
1625	1626	1643	1642	1914	1915	1932	1931
1626	1627	1644	1643	1915	1916	1933	1932
1627	1628	1645	1644	1916	1917	1934	1933
1628	1629	1646	1645	1917	1918	1935	1934
1629	1630	1647	1646	1918	1919	1936	1935
1630	1631	1648	1647	1919	1920	1937	1936
1632	1633	1650	1649	1921	1922	1939	1938
1633	1634	1651	1650	1922	1923	1940	1939
1634	1635	1652	1651	1923	1924	1941	1940
1635	1636	1653	1652	1924	1925	1942	1941
1636	1637	1654	1653	1925	1926	1943	1942
1637	1638	1655	1654	1926	1927	1944	1943
1638	1639	1656	1655	1927	1928	1945	1944
1639	1640	1657	1656	1928	1929	1946	1945
1640	1641	1658	1657	1929	1930	1947	1946
1641	1642	1659	1658	1930	1931	1948	1947
1642	1643	1660	1659	1931	1932	1949	1948
1643	1644	1661	1660	1932	1933	1950	1949
1644	1645	1662	1661	1933	1934	1951	1950
1645	1646	1663	1662	1934	1935	1952	1951
1646	1647	1664	1663	1935	1936	1953	1952
1647	1648	1665	1664	1936	1937	1954	1953
1649	1650	1667	1666	1938	1939	1956	1955
1650	1651	1668	1667	1939	1940	1957	1956
1651	1652	1669	1668	1940	1941	1958	1957
1652	1653	1670	1669	1941	1942	1959	1958
1653	1654	1671	1670	1942	1943	1960	1959
1654	1655	1672	1671	1943	1944	1961	1960
1655	1656	1673	1672	1944	1945	1962	1961
1656	1657	1674	1673	1945	1946	1963	1962
1657	1658	1675	1674	1946	1947	1964	1963
1658	1659	1676	1675	1947	1948	1965	1964
1659	1660	1677	1676	1948	1949	1966	1965
1660	1661	1678	1677	1949	1950	1967	1966
1661	1662	1679	1678	1950	1951	1968	1967
1662	1663	1680	1679	1951	1952	1969	1968
1663	1664	1681	1680	1952	1953	1970	1969
1664	1665	1682	1681	1953	1954	1971	1970
1666	1667	1684	1683	1955	1956	1973	1972
1667	1668	1685	1684	1956	1957	1974	1973
1668	1669	1686	1685	1957	1958	1975	1974
1669	1670	1687	1686	1958	1959	1976	1975
1670	1671	1688	1687	1959	1960	1977	1976
1671	1672	1689	1688	1960	1961	1978	1977
1672	1673	1690	1689	1961	1962	1979	1978
1673	1674	1691	1690	1962	1963	1980	1979
1674	1675	1692	1691	1963	1964	1981	1980
1675	1676	1693	1692	1964	1965	1982	1981
1676	1677	1694	1693	1965	1966	1983	1982
1677	1678	1695	1694	1966	1967	1984	1983
1678	1679	1696	1695	1967	1968	1985	1984
1679	1680	1697	1696	1968	1969	1986	1985
1680	1681	1698	1697	1969	1970	1987	1986
1681	1682	1699	1698	1970	1971	1988	1987
1683	1684	1701	1700	1972	1973	1990	1989
1684	1685	1702	1701	1973	1974	1991	1990
1685	1686	1703	1702	1974	1975	1992	1991
1686	1687	1704	1703	1975	1976	1993	1992
1687	1688	1705	1704	1976	1977	1994	1993
1688	1689	1706	1705	1977	1978	1995	1994
1689	1690	1707	1706	1978	1979	1996	1995
1690	1691	1708	1707	1979	1980	1997	1996
1691	1692	1709	1708	1980	1981	1998	1997
1692	1693	1710	1709	1981	1982	1999	1998
1693	1694	1711	1710	1982	1983	2000	1999
1694	1695	1712	1711	1983	1984	2001	2000
1695	1696	1713	1712	1984	1985	2002	2001
1696	1697	1714	1713	1985	1986	2003	2002
1697	1698	1715	1714	1986	1987	2004	2003
1698	1699	1716	1715	1987	1988	2005	2004
1700	1701	1718	1717	1989	1990	2007	2006
1701	1702	1719	1718	1990	1991	2008	2007
1702	1703	1720	1719	1991	1992	2009	2008
1703	1704	1721	1720	1992	1993	2010	2009
1704	1705	1722	1721	1993	1994	2011	2010
1705	1706	1723	1722	1994	1995	2012	2011
1706	1707	1724	1723	1995	1996	2013	2012
1707	1708	1725	1724	1996	1997	2014	2013
1708	1709	1726	1725	1997	1998	2015	2014
1709	1710	1727	1726	1998	1999	2016	2015
